Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
987,-398,1154,620,1378,316,1455,653,578,1180,211,1980
1421,-616,1350,336,-335,-855,-605,1259,1941,960,1219,-920
280,304,1247,254,1507,1498,993,-6,-520,1173,133,311
-683,-35,288,1778,1784,292,1669,514,1490,1197,1800,4
358,114,1001,360,2155,980,1128,996,336,3,-103,91
859,1052,1877,1906,-1059,861,-391,-885,-882,1130,1020,608
1938,951,247,418,1784,1264,581,-1138,154,-1161,6,-527
-16,222,-749,747,-397,1451,1818,1487,409,165,278,589
1849,1775,-272,-154,1008,127,322,375,42,997,1120,-912
901,997,1369,397,744,368,36,379,195,444,411,413
244,239,242,5,944,829,1006,511,475,865,1577,634
1210,1143,1799,600,6,772,772,370,553,719,1287,1827
1583,352,-156,498,403,302,248,565,859,1843,505,379
99,685,623,565,682,387,1187,458,155,617,1047,415
1467,314,389,549,755,877,596,1968,-2,205,-1114,157
-1090,164,-332,212,-975,927,1995,1337,809,31,1709,1433
168,-1107,1561,398,579,-1133,-753,609,1887,1455,-221,-748
302,201,-360,806,1730,1601,282,345,1204,712,102,336
1238,329,1356,-29,1543,1607,260,522,1839,1167,266,312
984,1298,563,-1045,1492,1621,1975,596,725,136,-246,1500
1888,1993,983,-149,157,-317,-614,453,-47,-571,1441,-410
1210,-874,-166,823,1577,1860,662,134,855,-993,-105,163
1665,1534,-4,58,403,329,1008,72,784,472,2,21
1340,1524,316,-1304,348,-1352,173,264,-416,-1074,49,-466
1239,-70,330,665,1548,1370,201,35,1088,-457,323,-464
662,407,217,295,271,-192,255,818,1884,760,1829,1427
310,318,792,1973,561,0,405,487,1217,315,164,1327
66,1735,556,75,903,1041,753,139,210,300,822,1781
628,421,1064,890,148,513,1267,-1,1502,136,141,1048
1454,1896,-327,14,-267,1142,1994,1674,609,863,600,432
217,1766,2065,2563,-1067,788,482,99,1740,1900,-1119,381
53,1279,1666,99,1123,1077,1186,85,1146,1901,772,1021
1630,1218,219,584,1595,1870,638,194,3,580,492,625
309,-1129,1476,564,832,609,1451,-141,-443,-455,1265,1994
412,-203,-29,135,398,-69,1158,1,1721,838,208,600
460,504,211,918,813,-223,885,674,427,883,888,803
810,-222,-630,609,526,-354,1948,414,593,-45,41,1103
1093,225,-13,300,-1080,563,355,-213,50,-334,1352,-563
1651,507,-164,66,1977,412,-362,620,1547,1489,503,-368
1137,399,1386,1999,392,782,296,300,1666,1074,-178,27
1085,161,279,111,346,16,1350,97,1623,1368,33,1515
1113,-585,1021,-879,2089,1190,380,362,96,-926,-360,-955
1759,1319,-210,267,-188,2,228,221,927,2019,617,851
422,-154,389,238,1307,1799,-245,-377,613,146,1668,1384
375,792,1446,1508,863,706,672,-392,-613,370,641,-117
94,539,858,972,396,147,395,96,1617,1460,1146,160
-436,835,1468,586,1825,1236,400,1368,297,1616,1216,1013
1631,856,1726,164,424,937,179,1223,1908,1668,832,1578
358,1596,1951,1030,-816,-151,588,1948,-855,-280,1590,1552
771,-640,246,-344,993,387,905,417,938,629,1057,766
2,-403,-214,1061,1825,2621,413,-1123,1002,-727,-763,1177
1752,1740,589,1253,-514,-151,1603,641,1804,754,504,1036
1488,764,-190,285,1153,1018,301,5,898,1899,-713,1019
736,757,1746,882,515,1017,178,323,243,1024,1093,1572
-400,-123,-14,1718,-907,-489,750,-139,-486,219,-894,-677
1701,350,236,789,386,318,241,1868,1796,886,287,240
2006,1019,470,610,-509,-563,1841,608,1118,188,191,114
1045,769,438,1531,236,192,885,1428,1135,349,1364,1557
962,-274,110,-98,1892,1247,-530,371,424,-616,1047,-403
372,-211,889,720,1627,-142,858,343,942,533,-239,533
24,-1036,682,892,-743,1133,-53,595,-924,613,423,656
1944,1718,-1089,620,-1194,295,1318,481,-1153,212,-155,-564
1525,-94,-507,584,1465,-632,1476,2029,542,200,-1084,-63
1581,1971,-207,-833,-717,305,91,1984,1401,1778,-209,-16
-235,-122,855,323,1064,-86,255,-1065,528,622,1753,-197
454,1141,963,1984,932,198,1082,491,166,1292,814,268
747,-330,626,-689,560,-239,380,1965,1815,55,142,-523
-79,379,1305,700,846,1195,1035,547,1634,464,-211,836
-886,-77,326,-690,596,-1114,380,1988,-745,-211,-109,1606
-327,258,1464,1952,1135,924,777,16,1843,1491,391,-1121
-666,-559,-203,-169,1709,1847,708,965,1825,1558,-670,39
1449,1597,494,281,850,581,-88,86,482,1174,61,895
-117,556,-29,370,228,1951,-1147,636,91,-231,938,1885
-244,10,1055,564,225,-531,352,1956,834,1968,1946,961
135,-9,1168,980,324,219,1043,-212,748,-224,110,-421
1254,1843,807,-414,-481,373,-261,738,776,-1064,909,-936
143,152,1422,-859,410,932,572,137,1829,444,1189,636
-125,-359,754,649,1310,663,707,210,1308,-420,1374,516
131,-281,256,232,579,1375,-664,989,217,654,-915,535
1069,421,407,262,973,-13,1537,1781,835,-13,-266,23
1247,820,-58,146,-545,1549,878,-183,76,1965,1925,1766
970,-74,1269,-526,1471,36,-536,-110,-929,917,1183,-166
191,1032,368,877,922,836,1657,238,94,1168,960,505
31,-624,1346,-791,775,-574,467,1265,-34,512,327,246
505,502,1418,555,516,-17,449,538,1075,-253,767,1158
1791,1453,1564,1611,132,-1200,-808,-8,1137,-903,242,1848
311,-568,1326,1513,1923,1130,963,13,1168,1747,757,-507
451,846,497,1204,323,853,826,539,1013,928,1568,789
1222,-39,723,-1093,174,1986,1668,1690,1978,827,1578,1356
-410,246,763,-284,1070,1921,294,394,1731,1389,-1117,62
-1128,515,666,-1084,1387,1710,1840,1608,-559,-670,-1065,748
79,-875,-627,1257,1370,-86,-839,1207,1762,1359,-94,958
-29,997,876,964,103,36,167,548,930,-7,39,1299
1587,-354,-344,-982,1021,-230,-930,-427,570,-974,1909,1575
1721,1396,1836,155,-535,390,102,-66,889,-694,-812,-580
317,185,1412,1943,-278,1029,1061,732,498,-746,-86,939
498,1924,437,504,249,83,381,539,1369,266,1838,1571
1065,-155,822,63,-310,386,1171,534,1238,700,1201,1855
526,-39,1552,82,580,-285,227,130,844,1961,1537,1828
1835,1468,1355,1723,951,388,-1152,252,-575,1192,1131,-271
269,497,805,914,523,465,414,-66,1111,383,1604,1322
563,464,183,123,1062,509,353,1582,963,1082,346,1123
684,927,1053,-76,192,1387,761,495,1269,231,1489,520
218,654,498,392,79,386,1265,1105,164,821,973,367
280,-266,1086,1968,692,19,898,1340,1999,534,1969,1013
1460,-543,484,1951,-568,-833,162,-1049,1002,-495,322,-597
535,371,368,-16,-177,88,646,325,1419,374,-129,176
484,835,863,-830,-658,36,-284,1641,-994,101,433,-849
40,-960,-1053,390,-906,-488,414,-1141,-162,644,1781,1626
1023,323,-188,716,1079,1463,1562,1949,1823,1413,1352,277
225,541,211,-13,1222,93,1250,875,424,1201,798,904
719,1220,1305,-819,1673,-390,372,-676,1113,-305,880,1982
1255,332,520,28,1711,-14,240,164,188,458,1684,798
983,-78,-647,1466,-46,-415,650,-599,1377,-860,-31,130
1946,1755,-150,735,438,-126,833,481,1507,977,1119,-799
1944,142,99,347,551,338,773,449,100,839,328,1060
1928,611,973,-654,1537,1582,223,9,476,431,445,-866
1509,-346,1376,-1,-1,122,573,-444,475,225,170,752
-905,1101,1859,1542,-198,764,477,573,-1005,122,1493,-129
1554,1715,-31,451,1015,401,664,463,1202,-132,859,-904
1148,1838,1103,-730,472,-1102,1661,-249,-418,1148,922,-229
1944,1270,587,189,998,348,823,509,762,1216,1557,900
420,744,1962,1035,-820,485,-168,471,1315,179,1400,-277
246,1574,189,80,1189,-317,50,1225,1195,-506,-570,-260
-54,-480,865,475,-126,-891,-616,-869,1041,-906,1186,1962
1378,1439,936,1904,863,-157,1667,1918,547,-875,-19,-888
-366,762,1116,-20,1623,804,488,282,982,418,1962,1557
597,-1145,139,-208,1393,-712,1064,-903,-718,1189,1816,1547
717,408,441,-140,1056,759,33,93,401,25,1051,82
268,-19,1492,171,677,-389,-149,-2,774,75,333,501
448,253,622,374,765,-406,112,1160,1280,831,868,1897
625,854,409,-294,0,987,1534,282,1369,1923,1373,382
11,41,1513,1522,1277,1929,171,96,548,486,507,-798
327,314,617,1142,1691,337,1756,1437,443,-398,58,697
-4,1762,1479,1816,1468,261,1428,523,793,2,1569,-260
223,-1163,-28,720,-102,-1104,989,-1044,1912,784,696,-1098
258,1902,900,1127,793,100,1580,1566,775,299,374,1303
686,339,-106,942,190,317,213,1020,242,784,597,491
660,-412,1115,442,1331,952,90,207,1977,1074,-40,-182
409,495,484,405,544,1749,465,278,102,797,1016,1115
1957,1068,428,-1140,599,-306,1058,-603,21,896,-1167,741
227,-118,1695,-110,934,715,162,-346,400,1248,1148,381
1489,-27,604,-872,190,383,1845,701,1102,-773,-985,621
-829,706,-154,-631,-80,1051,1363,57,144,279,-730,1047
1604,-346,1175,-260,105,1994,1883,1648,597,351,-720,551
1969,1546,1183,-190,783,914,1251,446,953,-286,1294,1902
804,-1160,-791,1287,803,1729,972,-479,-35,971,1157,1609
334,1714,791,492,1818,150,630,865,1263,1964,765,732
-412,-882,257,66,-406,285,497,-715,-28,1392,597,627
1522,1826,974,371,31,555,80,263,1170,378,905,1349
1390,1625,1173,963,1543,1419,1932,588,1139,1989,168,1322
829,-10,-212,679,717,822,324,1810,1604,-273,287,88
-84,323,1329,-721,1702,321,1277,689,25,-1104,1360,1717
473,1703,1281,-343,1685,677,-440,-549,1243,401,555,-1214
603,-170,201,357,169,258,1375,1746,442,235,738,689
87,568,481,1036,198,1907,1830,702,890,1673,728,707
862,831,1481,781,587,1265,184,1673,1214,1958,380,420
338,334,385,357,304,710,718,1481,1312,25,1111,859
656,157,1786,1150,574,-13,572,-84,-82,1180,-486,-302
1687,831,130,204,481,473,780,337,856,1397,1970,1988
42,-302,-291,-161,629,191,97,2,1274,2018,-424,-245
936,-57,892,-213,435,116,1951,1303,1,247,1837,1213
511,343,653,654,397,-283,351,759,525,884,638,1498
945,703,836,672,469,3,323,906,824,634,1874,1756
571,698,1740,-10,1951,1746,167,128,415,1297,653,1213
1494,740,124,816,422,287,860,409,102,101,907,878
1284,861,310,371,686,1,1072,935,820,154,-43,493
1727,1708,1296,1824,190,-803,-139,1798,351,162,-811,-194
62,16,1791,1497,225,503,1273,1857,-585,603,-11,277
996,661,1046,214,1011,1182,333,2,87,893,1521,1787
639,469,660,68,1478,1803,717,-693,209,-442,-415,-553
985,769,112,-654,1178,422,9,-1093,-849,1079,1027,1524
650,469,1911,1951,59,235,245,569,1369,-29,738,616
195,-95,914,497,1038,-70,1479,174,731,796,444,621
733,1309,1010,967,1915,149,235,1053,69,1110,1809,1077
877,1401,893,584,688,75,280,1226,324,341,1926,1579
-596,713,346,-1120,502,-1073,1338,1816,1635,-326,1026,-954
135,-844,619,-1207,-695,1104,-273,-1075,1392,-16,-818,-268
550,762,-204,663,383,-166,1233,605,1931,1956,362,757
1333,-16,618,-330,1915,909,535,423,370,187,1676,1722
1658,1709,784,2103,-1025,-130,1432,87,322,779,703,-930
1636,1657,1398,46,-295,729,88,-9,747,230,1275,1158
-329,146,1723,1876,600,282,1533,13,180,48,1880,868
1691,-187,1664,869,1834,749,355,383,103,396,1636,1597
884,1378,443,292,1379,-335,1571,160,648,408,1391,1658
859,1600,317,328,490,938,693,827,788,-22,1143,271
752,-1103,1170,305,818,885,480,-435,1162,-200,782,-417
1946,650,911,939,251,299,655,-41,-119,1552,216,151
355,530,110,238,609,1899,1348,681,92,1435,1337,424
330,560,449,37,1531,14,414,-877,211,16,7,1242
75,735,465,411,1916,698,1024,122,1711,1548,96,-566
836,1932,-1024,367,-59,121,647,-1101,520,354,1870,1686
-1269,-690,277,1918,-1090,-1036,-1086,-857,1275,-987,-944,-1171
679,126,1539,604,892,679,513,720,1331,56,514,-283
1008,-849,-986,-355,652,609,723,1893,1257,1466,-743,1338
1298,1840,708,-3,826,409,605,1097,1743,229,526,104
-45,1532,1770,411,354,180,419,1833,1161,1427,-727,-230
336,226,870,255,1120,1749,1549,468,-20,201,329,-639
724,1362,1668,253,234,528,77,280,1608,816,1497,337
1193,1778,69,1018,1830,1049,1923,298,964,959,1373,535
993,-988,472,149,391,-1068,166,419,360,730,1636,-65
871,1599,103,1770,853,1197,1756,205,1676,1631,1545,496
746,621,872,97,1455,1747,748,734,-46,883,150,790
-899,444,226,1046,1041,339,505,-434,373,58,252,1207
1503,20,628,351,194,135,564,-17,1105,473,518,5
673,-146,42,466,542,93,1698,-412,27,228,1858,873
321,-226,-1048,156,-230,-80,1822,1077,672,-759,605,-312
1768,54,1331,1648,1108,-785,368,240,129,-485,641,-881
1448,1702,-444,302,1288,-511,1045,-299,948,-853,-1094,504
1459,1091,432,448,379,1091,1017,375,129,777,1604,703
873,-206,1168,1826,-168,-725,269,-94,112,90,1496,550
1068,767,103,1131,1332,351,1851,1808,-16,1435,375,964
1897,1698,-1055,686,1994,1715,-421,730,351,737,1035,544
1387,-737,478,14,679,-7,1795,1900,21,-72,1021,-159
861,425,1299,666,1567,603,1261,1737,-309,258,-278,1235
215,1009,444,1469,136,-139,1382,-211,797,774,401,53
1650,-386,37,1831,1922,1580,774,-27,1471,1805,1183,-870
603,858,-640,1434,-26,552,1807,-9,1278,-552,1778,685
132,-7,1315,1701,285,-382,1425,-703,882,319,573,-442
116,-217,1371,315,1259,1703,416,584,401,972,1179,1070
-423,1026,598,-270,92,-457,1620,475,-272,1155,849,1800
661,168,1508,1859,1123,348,-201,-139,353,494,65,689
-170,-1040,1543,1253,531,1656,-1017,928,1732,-236,1675,-339
726,1868,307,314,496,493,138,753,956,124,-118,366
137,-250,937,-489,457,474,1246,-504,50,1983,636,-517
-675,1076,1715,1751,1402,-18,1871,1842,968,387,151,-1091
255,-485,-456,422,-289,-62,1116,-505,792,-99,219,-664
1201,1751,1975,907,173,13,1485,99,-191,-976,302,599
1541,1530,1507,-21,-475,557,-935,605,987,-1004,-293,290
-642,-78,-250,541,1010,1226,934,-599,1770,23,-763,1246
110,1088,1320,149,1291,456,389,1118,397,832,1803,277
781,-817,1687,269,1319,-1344,973,-89,1107,-1515,1182,-1415
-319,239,1703,1638,-139,-963,1163,-270,275,325,-803,-411
1777,1415,996,283,-115,-68,193,918,447,-305,1032,1890
1594,1695,590,313,665,-88,18,437,1619,1529,290,653
264,1216,439,501,915,1264,385,288,1942,1690,1383,1001
943,1722,1791,880,868,-1051,1749,1888,1395,-722,656,885
1442,-812,-1059,836,513,103,-599,239,1696,392,-96,863
58,244,460,8,960,826,176,368,-116,-99,105,1113
-839,-465,-162,-756,-677,967,875,1924,144,-448,-60,-810
739,422,-332,1041,1368,-250,272,-1158,1983,1463,889,-968
426,582,441,200,125,958,1414,947,909,49,238,636
332,1270,1311,334,954,299,892,1045,144,355,330,988
864,569,1577,20,-123,773,1203,-2,176,-266,351,1259
1156,477,-52,239,581,386,1834,950,604,-300,1467,-275
1867,1123,1271,211,815,100,-849,365,486,947,1088,296
1251,-693,-1011,345,1927,1716,1546,-69,1228,1506,1264,1797
975,242,450,7,866,109,88,1997,1164,1026,653,723
1076,478,-433,1209,876,-405,942,909,1155,1831,338,261
-1107,709,1955,1925,1026,377,81,-885,209,1728,1265,1920
1506,-574,598,-982,273,750,398,1776,1912,1633,-69,212
228,7,387,16,525,258,1099,1958,666,11,736,455
1581,1755,827,-618,-946,1116,-436,1309,1787,1815,428,-1079
1988,780,-730,-32,1892,1382,952,153,115,551,-6,-939
1009,673,171,701,1008,1913,448,775,1464,358,80,1487
545,1078,542,915,1703,179,1066,1359,982,847,607,-248
-532,532,-907,-10,984,112,1035,-624,1611,1995,485,-476
81,1574,981,517,-1039,941,393,-280,-266,27,-661,-686
210,-902,958,-994,727,-714,1051,-988,1210,-872,1513,1720
1089,447,843,1835,1597,828,270,814,478,-43,1701,-98
-413,-53,1762,1335,690,373,1755,409,163,-131,21,-737
551,-333,1290,192,736,264,183,-319,1238,828,-154,1047
1083,360,757,-27,1912,1442,452,1171,-299,809,555,-39
1179,666,-232,1018,1551,556,1900,211,320,215,945,1044
1359,743,427,225,-755,1147,1031,-729,295,-715,839,-1068
353,-1345,1762,463,1780,1695,322,-1418,-103,649,1683,419
1414,147,-442,150,102,751,-105,1681,1450,721,605,1110
52,1694,628,1189,363,545,1072,573,1019,327,417,428
-15,72,712,87,1243,1003,640,10,1902,1537,1407,1393
-47,-1143,362,295,1028,-1134,1225,-689,1940,-76,-475,110
1144,323,327,25,351,746,70,56,712,284,-99,298
1480,1830,258,-822,1654,1698,385,-711,1919,-35,488,-1116
1055,319,234,477,835,656,203,228,398,419,75,424
170,1240,383,1684,772,302,583,626,231,597,1855,1643
1660,453,331,1124,208,-976,702,541,17,1390,1108,1521
1295,1228,480,1081,794,1815,1512,322,390,1790,1166,617
597,-408,1373,1340,1354,-111,1945,1943,-443,-395,94,1211
-165,1106,1527,1242,1414,455,1235,-416,1022,719,1956,1243
803,-809,364,-496,1105,-197,1140,1715,998,-166,1832,1772
823,976,1327,-611,1056,-203,-259,709,493,-352,1643,1949
1180,57,-2,1156,98,316,433,176,1103,1907,587,208
-87,-597,1966,1444,1467,-548,1162,-115,-870,1212,1905,1128
880,1523,563,478,1529,1786,1522,295,684,362,680,550
315,-1025,321,824,307,-1282,161,1694,157,-1181,1374,1112
-110,1241,669,858,116,1326,749,214,1964,1505,494,318
444,2016,1008,-132,922,-567,1402,217,-867,749,-376,39
657,1481,1006,98,1257,1957,796,353,313,400,154,409
329,701,1780,1128,1498,336,656,606,1064,1809,63,444
907,265,389,944,1491,-321,863,-142,1385,1108,1014,613
327,-191,-1011,-135,610,100,1777,52,224,1005,1173,-196
1789,1408,42,-43,1259,551,923,-302,-531,544,1326,1931
-916,11,236,1568,-178,-504,1621,433,907,-254,1220,634
1720,1928,1519,1875,-1001,974,202,681,-991,110,-70,779
1428,-1332,1102,1351,1147,-1290,167,1640,46,93,172,-1364
216,371,515,295,1338,263,374,1219,62,471,1039,1332
938,818,522,1502,1715,-1,1464,300,505,330,216,1186
657,455,-812,-464,450,276,539,516,1506,123,-622,459
766,1977,1028,-993,282,999,1248,596,-224,-143,1342,1907
1743,1342,15,264,136,-736,-974,326,1321,1677,-640,-733
1628,191,1127,494,1905,1037,720,431,-57,-199,-373,695
-994,-46,1005,-917,354,-1079,1469,-540,840,-341,-644,213
64,-1065,-981,-237,1768,420,1497,1784,1096,-386,970,-754
442,1517,1856,601,1708,1615,1641,348,766,1499,1164,285
-1003,225,1531,-18,522,-1139,466,-992,1687,1661,45,-1111
992,330,401,582,1446,1765,260,1781,1535,676,1833,1193
-71,377,1151,389,909,1584,1339,-186,1590,-457,377,-1081
1570,1503,1096,1183,1868,400,203,465,105,1970,898,168
156,1407,598,1232,706,503,1389,362,613,1327,1983,109
-503,393,571,43,1635,1887,522,1218,766,106,375,76
1791,1780,336,1976,1248,-774,261,-1085,1339,-786,-981,-210
1017,-913,14,1723,-183,416,-388,-685,-540,-645,-158,1461
793,32,1857,1147,920,383,207,1598,1646,1741,684,388
-359,-941,313,-611,182,-18,1356,-553,62,227,-591,-842
1861,185,1768,1123,396,214,773,1241,164,422,1127,370
1710,103,579,310,338,22,433,970,-58,738,770,261
-825,-494,1808,369,1688,1914,1263,-612,39,1756,18,566
984,-892,877,-788,389,-1129,1393,-90,1167,938,783,-320
134,872,1608,1494,-943,290,358,50,540,479,834,878
1015,294,281,-741,1844,1631,8,417,936,-1033,375,587
1945,1945,1761,467,1431,421,-473,1081,-638,1112,1162,1883
1094,1869,207,495,-22,-912,-13,486,1991,1565,-416,-33
97,676,1530,1541,307,-326,160,1212,1928,1600,953,-915
1104,1925,300,-554,1622,1993,-254,601,1958,802,-121,1500
335,-1409,553,1619,1316,635,1706,-288,1178,-1376,767,-1422
331,1955,1480,682,1985,175,1812,1843,603,288,1400,1615
152,934,96,816,1282,614,-51,351,145,8,768,571
-894,134,837,-754,-128,-245,352,460,-295,879,-235,568
213,624,1429,1710,382,79,708,339,-671,782,-1134,101
328,434,47,-66,-273,0,1058,1828,1295,855,1503,324
980,322,-126,-35,365,45,1387,1921,1335,51,1975,1854
-663,696,-1059,-164,1570,-552,541,-620,1280,-781,1672,1494
249,-274,1290,-827,1806,1917,1183,870,-885,77,1381,-742
1094,193,651,512,1475,1786,437,-795,510,1961,1996,1971
1212,-57,-1099,640,2073,1367,701,-437,-292,-796,1246,-787
-312,203,-955,728,1212,-149,1555,284,628,205,1079,1040
1238,1504,64,902,1488,304,-665,364,596,-1125,940,-1324
1353,-297,1613,353,539,543,933,-82,608,1778,-1039,-180
459,395,1071,817,1889,1679,-576,1291,2055,667,1758,-131
129,303,588,-1099,1322,1436,1437,1999,-1064,135,-440,220
57,526,1394,402,500,271,856,947,1540,664,241,664
1672,-359,305,477,473,-586,1224,-227,385,884,220,-448
-768,675,778,648,-44,1239,463,517,1564,-514,1216,1879
858,119,-950,-283,1374,-408,10,1559,499,659,1441,2018
-902,264,638,186,1595,1488,-234,-180,476,-575,891,-484
308,819,800,357,529,1985,680,1349,1713,586,1741,1519
300,-778,369,-1194,1752,201,957,-1201,938,-1113,256,1599
1134,-902,-208,-1208,150,1688,1793,659,191,160,-143,-1130
-1057,-192,22,-1094,-607,-774,-2,696,-303,1685,257,1230
861,934,288,710,949,63,100,1345,765,414,1756,608
173,271,929,70,666,-746,1473,-384,1049,1834,1947,984
994,2039,877,-259,526,323,268,559,746,-634,-619,823
543,-20,-11,438,311,-330,1098,69,1778,1319,1281,1729
-221,1376,1205,605,615,-130,122,-193,180,571,437,1274
1923,566,851,-461,987,1306,-735,-634,1939,930,1353,-754
1312,531,746,-1025,1827,363,57,1212,1219,1837,1303,1855
151,874,774,176,319,747,162,381,1470,1009,117,468
107,195,554,776,193,174,112,407,1513,1978,-441,216
298,210,1319,292,1871,951,-79,392,155,705,944,238
-252,532,-19,143,250,708,913,1916,631,-111,412,192
1666,1308,376,1345,726,753,348,172,799,489,159,209
1995,86,-907,-364,1877,1823,-587,1453,1497,1679,821,1777
263,1107,318,320,587,502,1023,1408,694,295,496,519
55,1543,122,-478,1009,652,1575,-427,-562,312,227,1825
1607,-209,-727,904,163,-561,-787,507,643,981,903,-453
-390,1605,1605,-260,645,-567,-506,-233,1046,-87,1952,725
677,352,687,55,322,1155,1241,523,1687,1730,250,896
1868,575,-134,370,880,-363,1535,-162,364,603,541,664
701,713,189,403,692,-226,1506,1609,910,251,-224,489
1181,-141,1657,1509,1637,315,198,271,561,520,-545,-88
1118,417,1704,1961,1212,-29,-329,475,608,836,-155,1108
1190,-564,1771,1744,711,1964,672,312,571,940,284,-237
854,-1005,755,959,412,-1113,-454,-896,928,-1104,-403,-1108
1563,-557,1014,-667,1670,1704,120,655,-9,-1081,1386,1746
1347,1976,1625,550,345,301,1854,1884,-507,451,546,184
-341,-320,1877,1851,1908,1270,1449,-140,741,1113,-647,-609
74,940,1147,1185,1750,154,1075,1441,526,890,352,812
1653,654,-660,-55,-1009,928,1073,667,1491,-266,286,-898
751,-909,1064,29,1854,1951,-140,1745,677,150,576,-1002
597,34,1870,1984,756,392,-290,931,1818,210,-635,551
1349,427,-89,-434,68,710,2043,803,1651,245,390,-288
541,367,959,-162,600,636,162,186,194,1101,1661,-124
1552,1632,1572,-125,135,1074,436,-273,207,769,877,878
95,-777,566,-829,1140,1921,1465,1760,1252,-93,-649,-732
-508,-779,-741,748,683,1188,1017,1680,542,-1126,-591,1511
1461,1865,1326,25,241,1628,93,86,266,-56,-320,1369
1270,113,1132,809,786,752,561,-272,1490,1500,409,-1030
70,1556,1605,1775,1244,920,1139,1028,962,277,1243,1446
643,848,428,309,1701,1484,1334,695,126,0,-345,1040
1098,646,1351,205,402,43,33,-115,453,206,582,1035
744,517,1945,1729,-222,-414,1975,280,1893,314,-368,788
1587,1562,807,334,997,687,365,-470,-262,-784,1884,692
277,143,81,807,387,423,415,-106,1902,1129,415,257
-945,252,5,1672,422,2604,1305,392,-664,822,536,1142
81,237,-194,17,-472,1476,671,350,553,1061,-88,393
133,-727,896,-439,677,1572,348,368,672,-120,1095,-3
-796,-152,1083,-143,1967,1861,893,-808,1497,1878,1881,1164
295,982,842,748,537,-100,1407,679,1769,442,667,571
1627,1722,800,375,-751,1307,1039,-63,-1002,-278,588,181
249,-1131,556,1158,-264,-952,701,-689,1331,-735,1249,-542
461,471,1646,145,1430,649,468,760,355,809,880,971
241,346,-497,1286,1282,408,367,512,-338,837,169,-58
-125,783,261,849,1208,151,1926,1165,489,-34,-104,308
1761,292,-626,-54,-547,800,713,-366,-380,-768,1568,61
1000,1759,1296,52,1066,1120,537,733,409,1917,1628,1802
519,0,1990,234,742,46,1188,-106,1013,547,-525,307
988,-205,361,-55,551,809,1996,297,696,593,431,1660
581,1092,1260,403,146,1603,-85,775,1341,961,1759,1089
-103,317,212,337,1317,1831,1327,177,383,-256,328,648
1302,1436,995,399,903,1173,1541,578,21,-403,-129,-143
39,1037,-618,1039,827,1698,1032,-1077,1349,-660,537,-884
566,954,1298,1722,1327,-234,-179,428,1191,-559,142,104
1592,1810,492,562,1525,-155,-1051,782,1220,1582,0,-1075
-634,1117,2015,761,1497,-420,412,-158,1837,1526,538,-1062
1417,460,651,393,71,706,389,839,351,-35,250,1636
1611,971,1106,862,880,1246,1042,1383,1903,369,1129,617
94,1047,1520,-215,-54,494,368,880,-314,-312,-901,343
-491,1203,864,1533,1206,5,1073,-950,1202,744,1540,1182
423,448,264,321,636,1900,330,189,1565,946,-194,1133
88,1341,685,194,474,71,1481,607,686,285,43,1103
1428,1933,946,624,1675,895,1159,369,455,-156,846,351
1078,431,779,41,263,-4,130,178,527,394,1987,623
1173,340,0,525,1761,1536,828,867,1117,665,60,1283
1356,163,375,1729,65,301,1860,1719,837,832,1686,450
1523,126,296,-88,954,560,463,63,779,18,760,92
803,940,905,415,248,919,1570,523,1203,1715,307,1282
1352,1724,319,-1141,1438,-630,970,-521,-374,401,1687,1013
-544,-132,191,-1010,-690,236,-42,-726,232,896,-207,1702
-426,428,-605,-631,327,1806,1440,896,-811,220,1455,1847
1468,-620,167,-955,-629,840,1891,1018,-1018,763,162,-903
1317,860,1899,1936,889,-1016,525,178,126,-829,-814,-577
81,1031,31,1490,178,1067,1186,364,191,1842,1260,1057
1575,666,1377,361,1158,1878,109,1977,787,1083,1174,549
1107,377,582,110,1770,1830,1695,297,1240,779,301,841
1158,202,1923,611,-42,1236,489,797,448,297,-543,291
222,-180,155,-1134,1954,1388,1410,1574,-341,-975,-24,277
1026,-79,1272,1496,-676,1171,676,-18,-491,1582,-30,31
1353,-416,845,-193,403,698,-444,-199,842,-690,-1116,752
919,504,719,-183,-424,510,-371,572,857,308,1727,726
56,502,668,857,199,566,588,522,1618,547,653,504
1649,926,-286,80,382,-561,-861,-192,1318,253,1286,-757
-374,49,583,-437,1577,1497,21,178,1040,16,1892,1034
491,-197,841,585,1086,-75,491,859,1200,1893,1955,1111
159,353,739,1297,381,639,1315,325,409,-342,-1079,506
1019,-773,627,-600,923,258,1,1621,124,1713,1809,387
1761,369,1338,1281,1468,843,419,1579,1313,678,581,898
740,-1127,-316,304,-1149,480,106,650,276,488,-862,-127
-980,865,1569,-57,-39,1138,1716,1731,1386,151,-252,-1042
1118,-224,-135,-475,1784,-126,1416,209,-1126,263,-260,623
1993,1981,175,-589,-308,-14,926,518,1002,-904,1607,1148
805,33,584,661,1830,171,1140,-420,596,-742,-1050,-120
-51,884,1138,302,859,374,542,889,307,-14,305,643
746,761,198,1800,183,508,1456,324,1677,1823,1153,830
385,-887,1833,1283,1976,1769,659,-1182,683,-962,253,-1241
1720,1995,-507,-117,-5,1032,-691,125,431,211,-139,-683
