Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
-195,-117,754,94,61,101,571,175,99,108,578,229
81,-515,1595,4,322,-52,1106,336,933,1876,1710,-282
373,0,103,644,624,617,563,187,467,688,-578,522
583,530,1250,-222,553,244,-738,-46,1035,395,596,1106
900,-338,1981,1636,1415,488,271,-1091,2192,806,32,-393
1993,1681,1575,876,-462,625,-83,-408,98,1883,331,344
1436,-664,1745,1929,-996,539,1911,1605,134,-1041,-387,1584
1319,1895,1165,396,1930,902,1997,1829,-385,32,1538,-351
1010,-193,670,394,73,975,488,1018,546,317,1813,1576
81,821,1941,512,89,1991,1138,1090,668,207,146,1471
313,258,348,-329,700,366,1451,1315,1379,99,516,154
1614,308,442,1488,772,773,442,643,302,1417,331,267
224,1279,1627,794,500,-1114,-1111,-8,1763,1888,588,-541
195,452,678,14,1542,358,867,1964,-371,728,549,1508
1263,1872,286,750,-343,813,1635,812,1168,444,483,1353
1682,483,1820,1063,1110,-411,684,-873,-551,1394,912,1739
-241,-753,1087,-32,459,484,277,917,1540,-156,2035,1826
677,478,1114,470,1809,120,140,1022,-369,-118,179,-685
1991,189,928,-232,695,-97,-335,1060,741,-318,1896,1446
1044,107,426,1619,-885,80,1094,-585,361,962,182,173
725,450,546,397,161,-718,978,-160,1713,74,1330,-617
-245,1117,449,154,1392,1686,1426,187,525,14,1773,1768
335,-284,595,-19,1691,1880,1331,-681,137,436,1311,90
277,-656,1285,1922,-65,1222,1964,1595,141,87,625,-388
315,1998,985,324,323,631,1311,1712,363,348,1943,872
1814,921,525,-1103,-554,-814,250,-1107,-1099,347,291,1397
526,728,1442,190,826,1967,542,-90,720,1020,1347,756
464,-1153,1811,1940,116,-27,1119,1827,553,-894,34,-1095
-261,-406,1820,355,981,-921,1644,1871,810,-256,1635,2064
415,-17,777,513,1938,1024,1443,16,387,1198,-1135,434
159,326,493,134,168,-51,-1070,535,1342,-765,908,-939
81,1660,397,-274,1922,1727,147,248,1141,1152,330,438
1103,-437,683,760,-38,-469,1846,1497,730,-901,-1136,564
698,371,153,1165,859,1488,1286,61,188,600,1150,435
-899,999,676,-22,858,790,617,-267,670,479,1349,-409
420,396,47,753,490,478,706,83,506,491,1973,147
162,537,1330,1286,974,548,199,1679,1785,260,89,1221
1895,1671,552,902,752,562,537,2043,942,34,612,1319
229,399,880,-1046,-163,1745,973,1875,1287,1958,-1145,196
1703,1219,-6,-1113,504,-785,-66,-485,-504,-263,1646,1629
270,-259,435,-1109,1984,1633,1206,-735,1061,-623,-40,-860
1066,147,1027,746,749,378,404,782,1499,300,156,80
1780,296,258,1966,117,427,1928,1762,612,222,1496,447
586,406,848,-474,211,1248,1689,1765,878,220,-70,-274
718,-204,1938,165,138,1075,672,315,-12,257,5,-55
678,977,1328,1839,1103,175,414,373,269,-43,858,312
1426,-485,536,498,356,636,77,883,1531,1589,45,307
423,417,1599,1767,1891,1461,-52,36,383,-1064,-1003,-261
244,1776,1840,1951,1490,1957,-956,-454,185,324,1555,216
1915,580,860,-7,1959,973,-605,72,500,772,459,1703
-92,-1080,1900,849,1823,1980,356,480,1347,-759,449,-1115
1754,1492,1097,529,-82,81,-527,1302,1299,-582,948,1188
877,521,563,1912,1417,859,223,1752,1381,405,-693,1041
451,-578,-834,1148,1755,1625,-255,970,1121,1976,359,-237
579,-69,279,780,989,341,399,771,99,301,297,721
285,360,524,572,230,343,958,241,1457,-387,73,-63
518,-707,-303,-99,274,353,1910,868,1825,1853,1364,1751
599,-967,-369,-1080,1070,907,382,-1413,555,-1527,741,-1417
959,1265,1571,233,56,-1124,1970,1505,1840,408,788,688
1488,1613,-293,198,342,-1020,-413,-904,1240,-867,1119,1981
-325,-423,1632,1362,1575,385,1406,1804,17,791,-863,458
1355,1704,1261,-14,541,466,422,688,310,197,148,410
1966,1292,938,385,244,1475,854,662,310,984,575,1688
123,785,751,582,622,281,1008,94,193,985,247,1948
971,-290,1831,472,282,-1044,549,1278,237,486,546,-309
370,1286,406,1206,1262,1330,872,370,654,188,976,293
-866,110,1119,397,17,1311,42,774,482,370,1535,1719
555,-1201,586,174,-848,-672,-157,-1204,718,637,565,485
-367,448,606,-466,1935,1143,1742,313,-1046,57,1097,-588
973,348,203,1422,239,847,653,437,788,852,429,883
1977,1396,406,1425,-288,381,1091,12,662,711,1429,280
-947,646,531,-845,827,383,1819,1297,878,522,-205,-1025
1949,1250,972,476,216,916,-239,646,1907,721,497,792
1904,1291,4,-797,704,122,-246,137,1318,-150,1232,-879
1053,1993,263,-20,1112,543,993,-22,561,469,1471,-22
338,-270,952,1342,541,939,835,337,878,-398,744,-608
720,49,665,577,219,-175,-394,623,130,896,91,-320
-484,1591,-172,218,1325,-769,829,-148,-1153,-271,-313,-1011
767,-449,871,-392,-356,826,-576,97,-492,-838,-1063,795
299,1353,987,370,121,-125,971,443,254,353,1437,624
1248,249,1730,10,860,-445,381,666,1818,1279,1978,1689
1119,1976,1445,455,282,400,383,389,268,178,1023,935
776,611,1955,364,1079,-364,225,-494,1338,1749,669,-25
1967,1343,340,-683,-804,201,1798,374,-923,-249,-1066,864
586,725,1602,280,541,896,287,237,364,-242,230,494
1520,-576,1516,-228,-431,-658,-1114,111,851,1576,1328,-395
-189,-443,826,-43,1820,1487,705,-645,1503,1591,534,94
713,-765,-479,-215,1645,-211,912,2110,1032,-913,1761,-7
713,-196,-539,571,-937,-390,182,-545,1742,363,527,318
902,59,-967,334,-525,2,-350,838,1449,-750,-148,-1145
311,1525,1763,1171,283,41,617,521,1975,1495,1768,1552
1930,206,516,-673,545,-643,294,-440,1035,-465,1546,-666
497,999,1011,1347,844,1075,1065,-161,608,832,752,-124
143,309,865,1517,1751,455,1176,635,1357,640,1867,1971
315,872,-34,236,-909,1096,471,1014,905,-175,1678,-153
1514,398,1450,190,-422,638,504,719,1681,1483,1047,1599
1169,-537,85,268,1158,-255,340,395,512,1057,1542,-18
1040,1009,1773,355,1112,352,528,347,554,151,1182,614
1528,276,228,506,784,-256,716,904,1863,1457,97,666
1767,753,1670,-64,794,187,-937,624,136,937,1323,-30
1400,242,585,1666,1140,500,638,1044,666,-160,1527,1967
828,352,657,515,44,1111,26,481,915,676,848,424
93,560,555,1053,-922,1007,1659,1642,-1038,23,1597,1786
1263,1902,1475,1646,-940,-450,1957,466,-1134,111,243,1922
724,1633,-941,902,1443,-632,-238,1366,1450,1325,727,-199
52,359,881,221,281,912,997,570,939,1310,-158,1206
-107,-589,386,1766,371,1333,1619,706,931,-1169,956,935
599,989,-335,-915,1384,-89,-914,306,-240,389,415,2796
-124,-1120,320,1043,-400,453,-562,-701,363,-154,565,-1167
694,680,458,845,201,-148,1055,1863,1845,166,177,631
920,1998,851,-5,714,337,494,441,466,64,144,1081
822,-805,-458,986,1071,-851,1339,1956,-26,-952,-664,-758
791,565,1732,1805,516,-572,46,-1014,-522,4,1539,1933
878,204,268,12,1689,1269,433,218,-760,703,514,1045
-648,-771,1801,268,957,913,-871,-41,796,-286,-307,-438
1678,1924,685,128,152,-1101,154,1956,-221,931,76,-814
-868,-532,1795,1353,247,250,1942,1250,326,-170,586,1949
579,628,500,-542,712,1188,1070,-262,549,310,-545,-842
53,1330,150,687,1099,-227,1371,1057,700,1352,1486,215
1125,216,1002,-8,1245,758,207,1826,1145,1334,602,968
465,176,961,366,127,1495,1425,1695,1595,-335,731,-36
39,-165,220,456,668,1179,-6,887,311,587,-431,-530
1004,-618,1285,-37,1933,1480,1396,-790,212,-1173,1718,1636
1567,-457,1357,379,483,68,-672,-681,561,-546,-468,1281
140,214,383,-825,1764,867,1786,20,1651,1976,-35,1155
1982,540,1360,-572,393,665,1179,-266,1114,543,-885,-192
1802,-141,-241,-148,1538,1993,1051,168,173,1899,-528,-411
-49,-975,792,1957,1376,1425,499,-161,1812,924,1128,1766
729,1040,1010,-548,585,201,1996,782,107,1216,376,750
587,1255,-935,406,1663,-352,-835,-23,678,145,2076,2091
30,56,551,1942,1418,1866,545,593,1458,534,1248,-182
249,1831,796,483,1527,641,1421,1247,552,156,715,246
1449,-767,1322,400,1149,-902,-374,-127,-617,-219,1424,1800
1284,-566,-143,-508,1660,-352,-73,-620,254,128,54,1677
-702,-601,1420,1862,784,1439,1247,-18,237,705,1435,-397
766,863,1405,1726,1215,-582,-568,-38,1398,-220,1468,1117
141,-652,-412,-932,1504,1821,926,-906,281,-981,867,-225
991,1481,1580,1196,333,-575,-1128,103,-1092,87,95,-1147
1694,1555,187,-265,134,-970,1650,1983,1353,-756,192,-517
-1113,428,1935,1212,1397,-534,972,671,229,-670,-724,-529
1038,1437,825,961,94,1428,977,186,767,1227,850,625
1386,372,1805,1308,1819,696,1753,-67,1099,-984,-1181,419
0,0,1029,0,1670,1722,1186,1158,847,169,545,1955
415,45,130,1250,-1119,68,1753,-209,793,80,464,97
620,-956,-867,533,1156,1382,1394,-132,385,-281,-887,1185
1128,154,625,-1129,1678,1747,861,-968,1023,-1005,1408,787
1769,1248,-666,-34,541,14,1140,229,301,176,-421,-925
1937,984,1409,-657,1664,12,389,-54,-515,-293,892,-626
43,1404,604,955,290,810,1722,1567,1743,356,1060,997
1519,391,992,-725,1351,41,548,-785,1497,-417,-314,-964
1635,1311,1454,-64,1430,1682,1082,849,383,1933,583,1282
1521,373,1098,-41,75,139,1910,1977,1361,718,1034,1253
1613,-498,1775,1851,843,-884,1090,396,126,-874,812,-726
1206,429,1920,1867,856,358,1440,1989,-950,272,926,-454
220,337,1408,680,1195,321,297,1803,530,1125,191,502
875,-561,995,1776,1965,1488,203,159,-896,433,1574,-156
290,1147,-295,136,-696,-133,445,88,1557,1841,589,-727
542,-22,1581,196,461,406,797,958,410,-32,853,433
1718,-265,804,791,626,-1556,11,1364,877,-22,577,-1588
52,126,1127,448,700,867,1614,287,645,287,319,1939
316,630,627,1014,785,466,428,396,400,265,568,435
417,1355,125,282,956,763,962,103,209,183,1370,114
490,1339,379,698,471,-28,1071,-21,1858,921,1654,1378
-736,679,1825,1979,858,-465,501,224,1174,859,919,-56
102,70,1001,1813,365,19,1058,-80,705,221,725,574
1176,-63,-1131,92,894,-470,967,302,1378,24,-137,494
1005,1002,1263,1157,331,1063,1573,502,1395,193,746,1225
52,1945,1678,1010,-211,-60,1910,1757,538,494,1178,-678
1778,622,-67,1220,1655,1328,934,1625,970,1110,152,1954
918,-30,163,298,983,282,458,1974,-73,48,118,1037
654,428,1653,485,-577,80,1362,-606,-590,289,-975,-356
-18,1080,1173,1047,1093,333,1419,1569,57,565,269,-145
-654,405,62,-161,1350,95,1625,1652,14,1576,800,228
1957,1976,1821,1305,558,-444,1211,-579,784,1018,1110,1174
1508,1816,683,-321,539,384,-105,320,1247,-441,-858,-2
-829,1148,317,-1148,1138,-947,183,-1095,-207,-825,1923,1395
654,196,983,1768,1707,1228,75,259,560,1034,1378,371
862,648,-8,-250,-369,685,1669,1853,1345,32,-432,610
65,-409,506,-713,245,1074,1270,-830,1210,458,827,-498
723,319,840,1987,1509,1207,1291,425,858,682,83,694
1428,1851,711,300,1245,-25,-228,402,1344,398,1612,1745
74,920,687,7,566,817,853,1118,994,-325,795,-132
-148,919,197,709,617,298,1889,113,1613,1801,820,375
1475,60,1899,908,683,247,1056,1746,359,118,1072,7
308,-881,344,1368,1362,-771,560,-163,613,-245,-58,1033
1753,-175,-596,1321,-489,601,15,102,1929,1867,664,1113
1456,1609,5,238,215,1283,961,-384,854,494,1099,172
988,429,894,1141,68,-277,-495,-231,-461,834,488,1778
1400,1029,1660,167,1349,1585,513,1822,1017,1010,1290,294
1295,409,654,-683,146,263,285,444,350,356,1426,852
-445,362,-428,151,1634,99,1178,502,1919,1946,354,1114
957,-80,1287,321,223,1968,1207,1762,1064,525,1568,676
-341,735,1541,291,911,-1191,-712,1390,1296,-1094,971,-1274
1249,-353,-941,638,1399,1175,122,-554,-686,-602,-428,335
204,1991,734,-221,1415,-620,1986,922,332,52,1936,1855
207,203,-27,1139,711,1007,779,129,352,399,1947,1400
363,358,1214,-876,-712,684,644,-887,-864,1230,1076,-36
668,-1136,1432,1349,1903,997,893,-940,1553,1620,-346,-655
1159,894,1798,1801,1976,1444,-321,-319,1336,1862,59,300
668,797,1739,605,1831,354,-592,-782,1458,1931,-326,-994
239,273,-400,707,1159,-857,257,406,1543,1830,1781,1583
-265,-93,776,458,963,-854,1941,1972,1475,440,-975,969
1058,-529,1361,209,1678,-282,-679,174,1777,1574,1103,-109
326,90,234,831,428,368,318,597,831,590,252,354
1578,-401,-181,185,312,1983,1373,620,868,-227,1151,-535
399,1088,1792,1906,840,-1027,-797,-600,272,-492,580,-1023
518,1231,1870,1334,1338,234,95,1897,547,724,858,327
1724,736,-621,-53,410,-23,-774,629,-63,623,673,1338
-106,1195,447,-324,1831,1751,318,1211,1012,985,-548,737
140,328,1120,52,-784,1085,-16,207,353,-25,1210,-806
1449,1636,1625,1703,-277,1652,1100,89,511,-1123,-119,-1049
497,134,1991,1191,167,8,1606,1803,697,254,-892,359
-38,-471,1767,1246,828,2068,1543,1926,336,-530,298,-637
1297,231,68,324,356,450,253,1068,356,481,669,-147
186,-1155,1151,-937,876,-898,-283,-796,1829,1177,1990,278
-927,-277,-349,-1394,156,-367,-734,1210,891,-1339,597,530
1305,307,711,647,604,605,74,388,160,705,269,1923
-70,-1017,9,-74,706,-820,1688,1278,-287,783,31,1795
1086,695,1018,190,163,521,1222,1744,-53,46,1653,-259
1924,1515,872,1891,-966,279,1169,-559,585,-1097,-280,-345
-311,1577,1081,-714,-347,398,722,-598,34,1417,88,809
1186,189,174,1065,1188,394,319,802,1848,1311,-272,831
1128,102,27,294,162,26,724,845,788,628,585,110
-578,1291,-176,1678,1421,-486,947,-791,-506,0,-1105,748
-831,-86,838,1566,280,-107,1347,1428,-465,360,-5,-245
818,991,709,23,328,-122,1085,-813,1657,1328,248,1832
701,878,-311,-191,948,257,-891,670,-980,-39,-280,835
410,30,400,424,605,389,324,472,1122,-175,595,300
173,699,1880,1670,770,-390,892,94,1132,-116,960,606
-834,-526,-455,158,-437,1513,-900,747,1621,690,1624,515
448,514,44,-600,816,1585,1666,1470,350,1370,1145,-590
1567,318,1231,-704,1966,663,-96,-1018,931,-678,-876,485
104,-440,-280,97,1657,1573,227,-191,1417,288,-380,-879
597,-88,214,360,518,254,279,471,635,325,1538,1907
-167,-949,874,396,109,1034,-1084,-70,23,613,361,187
1149,755,641,800,944,225,0,837,331,163,1900,1407
1946,1751,-730,47,1126,-710,156,165,-1077,780,-182,-992
1291,166,1089,503,944,48,1998,521,466,1973,921,-370
698,434,1097,919,587,849,344,186,-216,488,1622,516
-354,42,334,-172,342,748,935,-874,-691,933,1056,-718
-878,-461,1507,1586,535,-344,1957,535,702,-27,1706,1456
990,13,1388,238,153,925,1830,1199,976,669,736,229
321,114,757,-84,712,439,369,1990,1867,1148,1495,986
1321,449,764,402,169,905,-405,-92,1415,-607,-680,-485
647,-929,2107,2032,385,-1134,1296,-559,32,-605,-677,380
472,843,697,-323,1418,-753,-1034,-309,287,-1184,1183,-957
-325,1674,801,-964,-68,-633,661,1070,1388,949,826,755
1739,1469,1232,-261,170,-1050,1282,-661,-683,942,767,-968
756,1433,1410,571,1148,401,1183,981,1657,851,198,1755
687,-18,1033,-32,1021,287,-876,848,1398,1171,472,207
766,-933,141,73,-340,-953,727,368,1944,1082,1254,-813
-257,-921,1398,228,1474,1350,1717,-366,467,-841,-247,-517
31,-13,185,578,1274,416,-51,259,1156,1668,-264,352
694,-305,116,-60,1588,920,865,139,732,1,-424,1530
978,-129,773,-290,962,-10,-147,625,-30,29,1982,482
141,234,209,643,1675,604,1389,511,515,425,567,1347
1581,-1027,250,-1525,-1048,627,-590,563,620,-1051,1714,-42
1746,1891,689,810,1116,319,912,574,1202,-1023,-904,-409
-868,882,156,-1019,1782,514,1291,55,3,-784,1054,-329
576,-14,1999,992,220,168,483,748,1158,1822,388,1151
355,748,1458,156,-473,543,1584,601,1362,-450,1445,506
905,-109,836,-586,477,1955,479,-305,638,812,-1132,289
915,-444,1827,1435,631,-294,1563,465,-167,309,-1134,425
1611,1324,1357,-14,1266,1068,303,-422,105,1993,847,-54
1609,1906,1147,722,1324,1646,1551,-393,398,-283,349,-394
563,-244,520,730,1014,435,1452,-429,1977,1231,154,937
337,373,748,96,1316,243,1990,236,80,1311,1624,1559
1220,-718,1921,1491,-156,-1073,1143,-135,697,-793,839,-336
639,554,501,765,791,572,1134,33,563,1660,458,299
795,879,1502,-237,863,-139,-823,384,1193,431,1721,1652
1722,1266,317,346,508,1554,822,1993,1583,323,923,-132
1501,450,1150,-562,0,1683,-404,-858,233,297,1516,1148
168,1836,-676,-846,364,-812,432,660,-1151,-98,-829,-773
1935,628,1115,-20,392,50,825,302,363,320,514,323
-423,1472,-816,373,739,798,-830,567,1757,1753,885,81
1708,31,-387,1167,1875,1703,1567,1689,397,373,1122,-945
-550,-744,1710,-122,1296,176,1059,-1285,218,-983,1507,-1045
-453,352,1279,1526,461,-310,2573,1715,2559,1952,-87,293
350,-121,863,590,-399,835,824,377,1751,92,1121,1141
-449,228,1701,128,1679,1521,-520,-650,-921,484,1836,1870
1156,-62,517,22,836,366,337,-55,822,561,378,-168
1157,-112,844,193,1524,1908,-145,618,69,911,-1007,951
362,342,-1171,484,-338,578,1811,1516,522,1664,1315,1908
38,-1074,436,-1484,1019,-371,-482,-809,718,-1473,401,-1811
1713,245,362,298,309,278,1035,-499,332,2006,1334,-748
1651,29,-411,757,785,1059,186,230,221,784,1303,-16
573,121,1931,1740,1448,-562,-1046,294,179,228,954,-919
-67,-21,24,-36,813,-804,713,1971,1033,415,481,1530
1917,252,1495,-11,547,-13,-278,15,-610,975,481,720
1746,331,737,780,-141,453,838,1805,918,306,1527,-84
412,1303,1824,1651,1642,1998,-201,1324,-367,-205,668,550
444,-463,1878,1229,1065,1937,609,226,452,341,1161,-126
-511,1571,1577,-1054,-436,-1088,394,60,-45,698,1170,-1136
672,-201,1979,1303,1540,1559,933,1985,853,-1070,261,773
1844,339,1681,144,54,290,1473,-340,597,418,1929,1915
1244,233,434,854,632,921,1835,1012,1194,-158,1644,-249
-80,604,1652,1532,880,-231,1294,195,243,751,326,969
1539,76,1122,-328,1701,1571,652,1140,994,1064,341,1927
-97,-658,1446,18,687,463,1085,-276,415,-620,996,328
217,2,403,82,1175,93,943,16,1106,-182,540,12
722,39,952,456,253,745,-39,682,-148,1285,116,157
1204,1516,-1050,969,1770,1863,1918,1273,-611,228,171,894
824,414,1918,1155,435,114,1249,62,2028,1980,282,805
527,218,1621,501,-194,784,348,1427,577,65,1652,1797
1009,-105,1190,1219,831,508,-45,1793,1515,1688,559,-24
923,328,87,281,1676,1125,55,1642,360,519,1346,57
697,735,1307,-1213,1052,1148,772,-1246,1054,437,1133,1647
803,414,1390,-871,1722,820,-384,-891,1067,-944,1080,-509
1246,164,1697,1636,1416,657,1287,780,-252,271,-28,1749
1351,-280,422,643,884,-404,1778,1174,227,445,850,1024
-475,-191,423,-904,1026,-823,1676,1563,563,-478,-889,-516
1344,384,-577,867,1189,1970,113,268,1590,1995,876,983
1149,853,1610,1608,495,127,267,836,323,1144,206,784
1161,9,-263,467,-20,13,1468,144,545,26,511,592
987,-942,-151,-460,-267,-944,1922,1713,-151,590,653,90
-308,-885,-274,-621,270,849,-790,1398,673,-804,1795,1453
887,-485,995,611,259,-679,196,-238,394,181,96,929
-590,31,147,1576,409,365,975,405,1877,1630,-8,403
431,359,-954,857,51,1961,-616,-808,-939,-491,-786,-17
584,1191,121,351,449,356,902,1178,360,472,1034,347
1947,682,1010,-33,165,830,-568,1052,1845,1329,119,136
569,1179,1362,1725,1464,137,1095,701,1099,333,758,1134
1808,1948,77,770,334,89,-932,1085,-904,-376,-811,161
35,-722,-98,587,832,-847,752,-395,1107,1780,-40,-857
285,502,1725,1379,265,-216,1850,1752,-481,903,297,862
748,-1236,-776,-356,781,389,816,835,-1089,-465,1479,-552
-1081,52,-56,604,6,-243,1298,1277,13,1045,305,-21
-64,-603,1858,571,773,1450,1900,1425,-293,-966,460,-1111
-40,-868,480,920,605,-525,557,-902,354,308,1279,-665
-402,-161,-272,562,-122,1439,396,948,1833,2061,1475,-495
1064,697,451,1785,276,511,1221,1804,1641,253,558,359
922,393,1490,1256,1635,136,707,351,48,335,465,1783
174,568,552,479,845,340,1973,691,791,740,129,-75
-559,-274,694,-1109,794,-1158,-335,-976,1509,1764,-321,-755
-23,311,288,-1082,1300,341,316,51,460,555,708,-365
-461,-344,1134,-573,1805,1990,30,-751,1092,-928,723,80
277,1386,1562,1820,492,281,1159,0,578,191,-66,91
665,787,1792,483,1293,278,1824,923,430,972,555,1191
64,551,359,997,1719,332,653,1961,968,664,1041,535
1379,1908,1403,-683,1373,248,1965,188,1857,1413,-312,1565
733,1254,318,690,170,-45,248,269,1025,-444,446,641
756,767,905,-345,1361,91,1619,-15,518,1006,1306,1743
1368,1707,1374,159,39,396,193,-894,671,235,654,906
-922,-467,1077,-885,351,836,468,1041,839,20,1585,1544
571,1150,96,1880,460,511,448,42,218,290,144,1413
449,-529,734,902,1107,-256,717,209,654,34,-155,-895
1504,103,934,931,1244,-847,1883,1432,181,1196,-1098,771
-367,-1059,-649,-966,-534,-1052,44,-1274,1804,-131,927,-1345
1035,-153,1933,601,1085,1864,-247,645,502,-87,-985,862
287,383,511,1947,414,522,457,522,974,661,1718,1986
-1145,221,-71,407,551,-784,1675,-383,1677,465,267,-623
821,-1076,1241,393,1323,-685,-748,-417,-21,1711,-580,-722
1311,1217,-172,-215,-666,-525,1642,-218,1712,1300,798,-1047
331,1789,2053,1273,-911,1100,-737,-693,359,-1071,1510,368
1173,1684,350,-1287,552,-1326,61,641,1864,122,1852,97
837,-544,740,534,1662,-348,1559,209,-917,612,320,790
-394,359,1505,328,401,611,289,-72,-51,-324,327,-1045
1930,1384,743,368,405,-145,1663,1491,1126,53,1186,625
252,368,964,1817,1008,141,387,372,560,483,469,26
939,126,126,1085,4,1295,1051,646,643,805,825,834
843,983,1905,1493,1356,230,1456,-267,998,1211,-549,491
1641,1483,481,-575,911,198,226,-1148,491,92,971,-908
658,50,571,-264,1420,103,90,-60,1600,1855,19,-455
-322,958,180,996,1508,1748,1511,-107,1697,1631,478,2247
549,-707,-342,-147,-1042,793,1497,-147,783,1463,989,-1
1863,1665,305,1122,180,421,992,44,572,277,200,-53
1713,369,-76,-853,-383,979,-2,-734,726,-731,-844,-346
1301,-681,-218,323,536,-222,1948,1641,978,45,312,-580
1055,305,70,-790,522,179,-55,-44,1336,1836,1209,-878
-934,962,-957,-67,-471,404,773,-516,217,-969,688,-1049
568,1104,-226,1075,1370,1696,853,-308,863,64,239,667
611,171,1988,1106,-26,-287,1760,1293,1087,406,1589,397
907,-708,1787,1179,205,567,516,458,966,192,1167,1986
209,1850,1982,620,533,1163,1488,1635,789,398,1781,1158
1175,150,-122,-104,439,-606,143,-290,-550,105,-990,408
1256,175,-973,672,1824,1135,185,1640,846,1963,1826,90
525,-245,628,751,253,1311,1610,218,956,-410,1025,-507
1335,-231,1375,-823,1365,612,269,1477,903,-1038,-1098,747
916,576,391,689,1860,1331,228,1964,1204,-37,310,822
1378,800,428,400,534,1078,1167,22,917,-37,1293,588
-835,599,462,464,227,-798,1661,692,1171,-789,831,1248
149,175,1019,-798,1985,1976,586,-1113,393,470,523,852
-383,-661,1836,1538,984,1958,117,-746,1285,-842,731,-197
1532,662,804,-1091,-663,-495,606,-463,326,-1205,1380,1415
398,41,1079,4,474,1139,1029,342,557,82,1911,1348
1016,-264,-1094,361,-1042,-129,697,-908,-4,-182,368,-687
739,1818,1190,620,1933,1124,58,792,-1086,92,-40,692
-216,33,-556,-196,143,552,800,414,94,30,1169,721
65,-952,484,-1139,1502,288,-1018,922,1849,1538,720,-8
1918,1871,140,1044,-107,1111,512,-1125,-296,-979,1886,851
353,580,-9,875,-328,1594,497,684,1579,23,579,454
-604,422,-976,843,931,-1032,1507,1660,-574,-833,-357,188
1182,1822,-36,51,-504,-269,21,710,-36,1386,1126,406
1071,1382,36,752,609,695,758,1644,1756,1258,-42,20
1756,1281,-964,-337,368,-1070,1105,-902,-1098,637,1519,-465
826,-1041,895,-758,519,1070,-349,1595,-210,-439,1451,118
1661,1474,8,-373,1143,-851,528,1962,1227,-375,290,-1148
1083,1840,1942,1612,1437,1892,308,-118,-816,-466,1340,1502
62,122,1362,913,553,1668,709,378,322,1007,1710,1687
1772,-41,733,-872,-716,-85,1815,2129,640,-1117,-566,1443
1945,1449,-331,-949,382,-91,-847,-65,768,-87,1356,1458
-305,-991,-246,8,789,1067,883,-404,1016,-686,1422,947
462,-54,-137,173,1007,-47,493,762,20,187,652,234
991,-25,1464,1803,1032,-298,409,-282,86,-1126,1481,-660
1864,994,1120,-30,431,193,-499,736,1395,1897,1797,181
1996,594,1884,1590,1465,1923,996,-989,185,944,-37,601
658,-25,787,-305,218,149,619,891,1045,17,789,93
751,785,266,619,45,670,1479,470,76,-405,1280,1767
928,1810,325,1993,767,1052,1523,167,1715,1945,213,1077
1763,1288,722,-1163,688,-1187,1702,-459,-978,-412,555,-849
-226,508,1930,376,1105,439,740,668,133,-156,641,387
170,-97,1514,211,299,1978,162,834,1830,1780,123,561
1231,1732,-329,434,1426,-13,1207,647,1688,1209,1330,57
1659,108,-136,1248,684,1086,1355,688,619,17,299,1131
1891,358,1633,1363,1881,1140,159,1793,1728,624,76,592
-466,-881,65,-836,1401,-600,1492,1679,1357,1395,1823,1938
1595,1600,1074,335,919,-1040,544,102,1183,16,231,73
777,1189,279,-16,1988,797,686,648,710,800,-110,644
1083,-879,736,-1261,1491,1310,-475,249,1696,-711,852,1616
1029,587,-8,-1075,81,105,37,240,1956,1741,383,-248
-1026,-157,1120,1383,1777,1654,967,-364,-401,-183,-651,1370
1225,1957,785,-33,1699,180,-105,197,1668,1666,592,810
-1025,722,1963,1906,850,1982,-722,413,934,380,979,1990
1395,-648,1771,1832,270,104,210,34,-385,487,-835,465
1034,581,1453,243,1663,1030,915,376,152,276,1250,217
1799,-81,-526,-839,-196,626,-131,-1081,1061,-443,-53,482
689,15,1360,664,-395,621,639,1065,1464,1874,532,866
0,854,1033,1979,1629,50,624,-699,367,238,2062,1517
332,580,929,872,1471,1293,1822,366,-1047,800,1354,1818
1948,170,725,-834,-263,765,792,-425,72,738,1352,-756
814,240,1135,-919,-874,-518,971,-616,334,-367,-287,-769
642,1167,1930,1640,-512,-682,-147,-63,-821,547,1759,27
88,797,884,633,561,98,1343,-454,474,1731,252,568
1904,288,795,545,349,609,448,960,1684,600,410,641
889,1960,-101,490,86,104,-821,1109,1239,-214,1905,1594
372,348,609,128,492,974,136,244,932,447,1433,1255
1913,1866,-919,-336,437,282,50,-994,609,-138,613,-60
1884,1307,1498,1549,1103,884,-536,65,409,-1174,919,-1058
272,62,1020,51,146,60,1178,502,130,842,945,713
352,159,-981,-300,1793,-49,89,603,1089,153,941,863
100,-1635,910,1649,253,-1444,459,278,-37,290,710,-1596
465,1430,1249,177,439,1506,1593,776,104,33,889,371
1480,-14,1006,141,125,356,-18,332,338,1163,1268,472
107,1934,672,232,1966,1586,1816,345,698,1432,134,1165
295,-65,1874,1301,610,206,992,236,367,62,-103,1503
1164,-115,1013,582,856,660,1832,1395,146,1941,272,1938
1107,615,199,207,32,113,514,781,0,425,1987,960
796,-464,815,-737,1795,671,1452,-707,1817,1096,179,776
-57,697,1683,374,1987,722,743,-511,-299,-997,1066,-676
-437,1194,262,612,825,339,319,-126,1951,1769,486,1196
-46,275,-117,24,242,39,763,2219,290,480,1766,1850
