Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
865,1612,253,1657,1367,265,675,-1037,315,-754,1292,1873
102,532,370,360,389,846,988,1087,267,176,164,1305
997,802,552,-220,282,1324,1961,628,372,1862,1200,1800
-390,-918,1759,1440,1081,1202,1013,-953,1713,-215,188,1898
348,-1122,354,2044,1940,1343,1673,1251,1898,692,1098,-980
82,-1024,1347,1821,289,692,-300,289,-779,-644,1016,1554
739,1791,1543,1272,1808,1111,1774,809,890,-1086,-726,-716
1537,406,316,1849,221,1946,875,-1069,1792,774,978,1731
1003,1705,306,-155,1383,181,1950,1584,1836,251,252,-457
-678,-774,123,1095,1774,1721,1275,1978,293,979,1790,1072
1170,98,1395,1334,1921,1640,945,1852,767,-254,1105,1999
97,1616,59,843,1486,1789,131,233,1038,41,1501,1211
518,1695,833,1250,878,1769,-13,1254,998,-974,1256,1557
1438,-695,750,1790,420,1743,378,-1157,517,-961,1756,1799
684,2556,13,205,985,1530,932,2356,310,2291,1655,1712
-48,-1105,1572,956,1776,-137,1821,623,515,-18,-1012,892
1236,1565,1762,1056,753,-1103,832,1849,627,1840,957,1979
1855,818,-544,988,1072,617,1041,1536,92,1143,1064,1213
-1018,-668,-1019,-693,506,1912,1225,-1059,318,2017,124,2062
686,1969,417,1988,-1004,964,-1072,-338,266,1909,1465,-358
557,1588,1344,2304,1823,2295,1342,-416,-761,1262,1921,1920
1038,2292,1140,2293,9,548,-604,-982,2290,1152,2287,1335
1066,-935,1529,299,447,1839,632,1816,1765,-82,-263,-919
1015,7,1532,-5,1565,1461,271,1819,851,1236,1117,1674
1121,1275,388,1655,1779,951,1524,174,1227,1635,1499,858
-891,252,166,2202,1881,1277,-988,457,1305,967,-315,-963
777,1801,1734,1869,1820,755,-81,-1039,1232,829,37,1832
1107,1832,892,-594,-900,-564,999,1858,-1082,810,1568,1423
896,339,1636,1400,1946,714,1847,379,1536,1844,1419,313
1250,-725,1769,828,226,-1088,-1071,402,-859,991,337,1682
349,261,83,1686,326,1469,787,397,161,764,706,1778
706,771,744,-389,42,118,1736,1745,-346,-981,1228,-944
1732,1579,402,990,731,269,391,372,656,1897,47,1719
261,-927,1660,-373,-294,1811,1788,991,1315,1386,569,2080
1136,1775,994,881,368,1421,1378,-819,1106,1861,420,2125
512,1918,-33,-278,1809,757,1782,1201,1375,662,1630,-121
1285,-617,1913,1274,1304,-843,-1089,792,1664,-337,706,-1063
369,-1151,-995,937,942,-968,-964,187,1336,-751,977,1738
-295,-873,1370,1554,385,1961,-276,1262,1793,-79,-21,1940
845,454,221,-13,1235,1565,268,1899,372,373,1430,1053
1194,215,1350,703,-384,-289,101,-770,1417,1419,455,1884
250,1809,1726,1344,1278,-812,1732,280,623,1924,1762,1055
348,2010,-264,1231,1103,-940,1265,1153,-1128,83,481,1713
170,2180,436,2232,441,-1208,1084,-1037,62,2262,537,2273
295,1188,749,1157,1975,703,1808,204,436,1596,1341,1206
1193,1310,1181,-893,1242,-701,1429,1816,-1092,119,1846,546
1953,3216,-363,272,847,1591,843,-461,810,-65,316,-1001
1638,1238,1194,189,468,-1152,888,1725,1900,311,1695,1263
-1161,410,1066,1651,1832,509,-813,-524,1363,1956,76,1845
285,1846,-979,-234,313,1931,1755,1575,1371,1538,705,-1113
-916,-258,-776,1472,-1028,808,-88,14,1566,1578,952,1909
1108,1917,279,-997,1570,1315,-42,1790,473,-1133,295,1927
1354,977,1431,1853,839,1748,1497,47,658,-585,1173,1591
475,1884,1744,1960,1186,1490,1531,1318,713,-249,-238,-469
308,-271,209,1950,1643,827,127,1277,1550,1986,1104,-518
-1087,387,666,841,-1049,-105,1559,1752,459,-1137,-816,-544
1044,1930,1643,483,724,294,267,603,-51,455,600,663
1505,1361,1851,784,533,1860,137,-545,50,1871,1327,1559
-1059,837,1701,-290,1541,1697,674,1949,755,-92,884,1728
1915,1562,804,1706,-573,1475,620,-1010,869,2008,1531,-538
1858,211,1811,293,-110,-1092,739,-1106,719,1893,1064,2002
95,1834,1864,1606,90,1058,-78,-117,1565,1643,161,1106
145,-406,1988,1988,82,1819,1890,106,398,-904,1533,-591
-266,642,1128,1935,65,1933,1896,523,677,1876,1194,-186
38,-124,137,1832,236,1077,1204,1556,676,-331,1924,233
1372,1547,1824,199,211,-1082,1146,1598,1520,1982,579,1869
555,1881,764,579,1080,353,615,130,1868,1573,1339,266
1894,1804,-241,-849,-527,-496,1277,1271,-504,1192,-325,999
1061,1728,-1105,567,1309,1593,1549,821,1008,1977,1606,1991
541,-357,-1115,111,1425,1821,-950,-330,670,2309,1140,1844
-967,1080,1081,1866,1934,449,946,474,881,-522,738,-231
-709,-437,867,-1069,-572,788,1795,1873,1602,1095,190,-905
1358,1862,781,-46,-740,1413,482,-1128,898,1854,1899,893
-533,736,1367,1858,1872,248,-8,-1031,1869,1313,330,-1142
1902,1967,-788,1228,1281,1635,-244,266,115,-1128,529,1922
753,1223,1901,536,182,523,537,1525,1635,131,523,1284
670,1872,1401,1850,1198,925,748,168,1410,862,10,1346
863,202,1582,-518,1313,1548,353,1863,135,1023,1139,1949
505,-1074,72,1735,1597,998,608,1818,-448,-833,526,2040
93,1528,484,543,1664,625,1329,1810,309,1749,186,25
1112,676,-52,1307,-177,191,1765,-9,1012,1729,-473,-530
370,1808,1678,-340,1109,997,-100,-233,265,499,1847,375
1901,1275,883,-1041,-1085,781,1217,-863,1666,1363,1675,-403
1774,1708,729,1287,1955,1048,1288,-115,76,969,384,1922
979,2351,-875,-492,811,-391,-847,722,445,-914,596,-1077
1765,42,277,501,1433,1438,1494,717,467,1965,1943,1238
1754,1544,686,-370,1458,1122,1203,-924,-1161,299,1441,1390
1580,797,-2,1361,442,14,257,-14,766,1130,1679,-376
1800,403,836,492,-794,687,186,-1017,957,1667,-932,-5
1808,726,1658,1562,1733,1783,1887,1351,-1074,-25,-1031,1016
1766,1493,-633,-481,503,1901,1077,1735,-255,-118,1482,1466
1088,1666,1400,1487,1474,-411,496,1900,1852,206,-794,-635
102,1856,-128,-69,1987,1182,1678,-434,655,1875,683,1855
17,1833,919,1572,959,822,448,1934,1905,143,315,-1176
-93,150,1247,-116,1543,1624,321,1209,-276,114,282,1284
1317,-785,1653,1105,1979,453,25,110,711,1719,-402,-918
1212,732,1765,1863,798,-613,834,-206,867,1878,381,1915
1309,50,259,1538,1041,597,1412,-359,1552,910,1629,1998
704,509,626,1238,1466,243,230,1314,1112,1712,894,1785
1409,-619,1403,1430,-1132,534,-1016,-95,1417,-693,680,1807
1190,-59,537,918,962,1630,22,1724,996,-958,1087,-631
430,1719,1401,1424,796,1530,1429,227,679,404,791,2003
1819,1598,1043,-1008,1683,-228,1032,2313,1157,2223,1091,1801
1342,1466,654,15,789,-26,-279,122,605,594,1281,1606
382,1975,-711,-742,1306,1704,1352,292,1454,1460,1407,1489
1564,1218,558,1190,185,-317,826,564,974,487,238,1751
436,1993,-956,-517,458,1913,260,1973,32,1950,1979,11
976,1913,1306,141,152,626,981,693,946,548,1704,549
-529,-736,1352,-736,1728,936,-1024,687,1931,1773,1876,1349
1843,1402,1971,208,-449,104,1893,1733,531,1910,-1055,807
1432,2083,1488,1349,696,-1162,1285,2090,-1125,386,1127,2246
295,1941,1616,749,1382,1991,1660,981,-1050,753,-1135,329
1315,14,1611,-287,1396,1362,537,1848,617,296,1564,845
1238,2045,-1258,553,1059,2166,552,2243,341,2132,-888,-711
-512,-720,808,2159,1267,2141,1227,-867,1056,2172,-338,-985
-825,1077,886,-927,962,1637,1524,721,1465,625,1521,1081
1836,486,669,-1083,1033,1417,-534,1544,1141,-905,1715,1837
731,1607,-2,1809,1020,-84,1574,945,1558,356,1388,1559
725,-1077,1652,1770,1100,-613,612,1496,-941,1054,192,1950
1104,1445,1036,-412,1873,790,905,1820,693,1964,1675,1724
812,663,1259,1278,977,604,178,360,340,645,1301,1808
428,1860,-1002,985,1726,1180,1233,1547,-520,-495,-268,-994
1064,1898,1517,-701,1594,-586,641,1357,1160,1788,1950,1448
1214,1535,964,1853,1033,1784,852,1883,1677,-561,-1274,335
1247,1450,404,-420,342,1606,1485,-332,-571,1239,356,35
826,-371,1161,2061,-584,1046,1032,838,-428,-132,1784,1513
1514,1051,1843,1955,517,238,206,347,241,431,426,1832
1155,1653,1623,569,641,498,-538,-840,500,-77,180,1841
1441,1412,745,515,-319,1587,775,1426,361,182,1351,-7
1062,339,1977,615,1540,876,1360,1810,229,-109,363,1865
929,-40,866,1531,1252,-825,1458,1293,-686,0,348,1273
1639,1706,-434,-201,-925,963,445,1814,1925,1104,1996,1610
1795,626,95,-1166,1635,1858,11,-852,1449,1869,1363,520
596,610,231,1870,204,305,205,142,1031,588,1631,1791
108,769,1830,-127,701,1883,839,1840,1261,1641,717,883
932,1548,1871,974,450,1831,855,-529,-237,-1041,1263,61
1754,1062,-599,-273,1656,1279,1951,738,872,1814,1794,1947
1602,563,121,924,757,811,1024,1509,480,685,668,862
1454,-575,654,1823,1081,211,-929,679,1947,890,1919,1811
1464,836,352,1860,1360,1317,1267,1288,1715,365,1654,387
1210,-38,93,1453,1385,1364,1163,39,-591,113,637,1727
1524,1558,664,1681,-854,1230,378,-1074,-462,-873,1428,-711
162,1737,935,-288,-271,1705,1336,2410,1607,531,81,-1082
719,1812,1061,-180,1754,751,1527,917,1277,1568,1017,923
1993,1400,749,834,-946,-378,755,-80,842,-1072,325,1856
1566,1281,1818,1827,617,1969,1892,505,1195,-345,188,1260
1305,1822,1715,1738,1282,432,1725,911,0,-718,1113,857
2092,656,1574,1597,-728,-771,227,-1134,1655,1440,235,1869
324,-831,606,1948,362,-994,1589,1216,1643,1933,-417,-931
640,1919,943,1844,1657,1804,1610,-598,1796,1034,1701,1910
1926,1673,288,-1111,-691,-148,1615,1190,1457,-434,1986,1739
1755,373,1658,1413,469,1518,1382,1183,935,1719,1871,337
1443,1592,1866,1388,1141,-441,1518,120,1906,457,1337,1710
-1078,-129,452,-1080,483,14,800,-824,1203,1885,1015,-1005
1996,1545,1625,-205,1722,922,-640,1556,1198,1744,1158,1744
307,794,1920,502,1195,1688,563,1178,770,1820,1464,-703
1761,1859,1799,1480,1367,66,1078,1816,-47,-1122,1165,1929
1903,174,1269,1122,1009,1634,662,1415,534,28,1484,248
1556,1429,757,1921,1506,82,240,619,460,811,1751,1505
1874,1270,363,161,552,1670,170,301,66,1504,847,97
1336,1916,1975,1242,1345,1724,0,-1138,1995,1693,1187,1989
745,-1063,1865,1728,-707,1434,1584,1205,1764,1985,-1090,-350
1723,1640,-857,890,1112,5,1671,-340,1849,1391,1114,1573
6,557,1563,343,1921,1645,132,144,176,832,-31,1285
1843,171,278,1597,-694,-682,-931,-389,1599,-482,825,1785
808,1856,-401,-238,1582,1335,1914,322,1657,-201,760,1904
1834,1625,1338,414,918,1616,1459,936,15,378,1891,1934
-1034,-111,-1008,1032,-1084,198,803,-10,1777,665,1901,1886
266,2279,305,1258,18,319,-238,1369,1676,1753,1376,496
-965,395,1689,1022,584,143,675,683,499,1858,926,1766
1151,-39,8,-14,418,-1154,1237,-31,1109,785,665,1890
1750,1584,-285,1740,1294,1730,1917,39,-1167,397,1096,1830
1355,1738,882,1887,83,1909,1439,1691,870,-1157,1105,1854
279,1771,691,1761,1956,544,794,1216,1845,1295,181,637
951,1738,500,570,383,1798,1617,1563,1646,238,1844,624
907,1920,-462,-501,471,1801,-102,1992,1517,1542,1394,1764
1028,3705,-585,940,860,3797,1221,3575,548,3716,458,3766
189,1156,104,126,1344,231,1193,1002,1552,1549,351,989
847,1564,1420,108,867,1230,1957,127,1307,1062,690,1112
1864,804,653,-255,459,-1179,1608,-495,177,-1161,267,112
1661,576,-942,1071,1475,-693,1248,-907,-905,-508,-1229,115
779,2180,311,1817,588,2331,1809,1905,812,2313,126,2319
1476,1495,709,-1156,929,1807,1679,1755,1143,1788,1319,1686
1533,-674,-343,17,1283,1761,-680,-726,1243,1748,-1191,446
1866,1835,1340,1561,1775,1162,1577,1378,1420,-710,1131,1745
-292,-947,-697,1407,1268,2046,1748,293,-473,1562,1818,903
367,1770,-930,401,1636,1183,1383,-390,1522,1939,1139,986
991,1609,-378,-785,1725,1074,1211,1154,1065,1727,1463,14
-962,-364,1813,1807,1983,358,1237,1567,1283,-826,705,1875
459,1854,-1147,150,1113,1696,1584,1388,1570,563,-520,1576
382,828,-1076,85,1070,1979,1083,1702,1297,1774,1980,1684
505,-1150,706,1964,1616,1239,1823,242,1819,1252,657,1747
1562,1206,1599,-525,169,-1167,1952,320,1556,410,-1062,-162
478,1854,1168,604,1986,382,1173,1235,932,-535,407,-1152
1698,1951,1190,1687,287,1714,1744,1427,-1010,-308,-830,-710
-1123,911,2035,1618,2050,1400,365,-821,1286,1851,502,-966
1887,1060,32,1514,1002,1324,523,1878,1519,2,1142,1664
651,-1093,1449,1483,-331,1700,1892,775,1936,365,1216,1703
1318,-436,920,-54,1096,1879,-45,1723,1097,1619,-604,-858
1551,1888,1292,-138,331,-853,562,-1042,1160,1543,1454,-462
1641,1426,585,1046,1843,609,367,1926,197,957,1088,1675
549,1881,1517,1403,185,122,160,-289,-102,1006,1827,884
731,-463,1888,1953,-216,-1049,-827,1127,170,-1122,1896,820
590,-1101,1511,-545,837,1818,197,670,-450,78,811,-758
111,1983,1296,1569,932,1819,1569,1785,-732,-680,-1123,-10
1443,1469,1545,-560,1834,825,324,1900,69,1646,1411,710
1073,1750,743,1893,1639,-554,966,1823,-261,-1055,613,1948
286,-1154,148,-1162,950,1694,-37,-1064,1619,-430,-707,-762
-346,1188,817,1828,716,1331,1333,863,1689,1662,-368,-1025
685,1926,1931,-40,-948,1160,1642,1825,1236,1628,1503,1726
-649,687,1745,1016,1898,423,265,21,1963,736,376,1981
1599,-354,1329,-811,614,1442,1312,1543,-350,1644,1063,1889
897,118,1660,1572,1742,86,85,1204,1004,1318,108,1042
-443,1226,1479,88,96,1423,286,700,700,1150,1479,561
1005,1951,1941,1754,530,-1143,-1046,-75,232,603,451,2035
1968,768,1554,1709,1667,1511,10,-1071,-1006,890,1068,-1022
1441,1432,736,112,234,1351,595,842,149,191,0,859
1072,277,830,-243,1803,318,1504,1390,325,1857,22,1246
954,1957,1050,-919,562,-1215,1860,-31,1788,-97,604,1943
149,-1072,1562,920,-835,-559,1542,1526,669,-888,1329,-757
1328,1090,-675,167,1675,1578,1522,-568,-892,-460,1459,1921
-143,1756,633,278,523,-1118,-1098,701,1823,1526,160,1822
-801,-671,654,1863,-549,857,1423,1189,1289,1807,1352,1904
-730,874,1615,1165,1947,1923,406,1527,1308,-409,1374,563
1893,546,1811,903,786,815,1163,1472,573,1792,648,604
931,-1019,845,1961,-1107,-72,1182,1762,600,2024,-1203,348
-860,-445,270,1793,1631,1817,1523,1274,938,81,338,1902
1270,1042,466,1535,1816,1391,1635,290,75,668,892,100
1706,1105,609,700,995,1814,510,1760,461,-58,1549,45
0,11,893,1137,1321,1368,1134,1840,305,1438,1630,839
1780,1184,1606,1335,1825,-357,1815,-272,1332,1701,1632,1978
338,568,1070,134,1449,1738,174,1471,852,1112,1846,265
1934,1228,-1017,814,-29,183,1412,-696,1809,1442,1711,1342
-266,269,1974,1102,266,1915,2002,891,730,820,342,2105
816,-538,1645,1328,1047,1772,1478,981,1647,1236,1387,-21
1639,119,121,453,1154,1025,377,1874,283,1010,1293,717
1663,1226,1995,1049,1727,945,-664,-758,746,1776,310,-1161
566,-882,736,1553,164,-460,1140,-612,1110,2388,1837,350
844,1137,1276,1804,1781,957,278,-1165,1843,1950,1510,1230
1446,1919,1244,-836,895,1553,95,1876,1898,519,248,1890
1052,-912,1727,1739,1995,892,879,1932,-302,1707,811,-813
-371,1678,615,1852,-1093,766,-400,-956,1095,1695,238,1887
101,216,854,1511,1419,883,881,757,626,727,867,-18
1450,489,-1064,847,1333,1542,1912,506,46,-457,931,1773
-1097,302,-70,-761,328,701,-908,1078,1121,-850,-1136,311
-1065,-9,284,1776,1997,1647,544,2135,1261,-760,-479,-856
655,1912,1385,1565,1464,-232,1863,402,1386,1900,1753,1126
1573,-157,1549,-706,747,876,629,129,1045,-1071,1260,1466
1261,705,-1062,575,1371,1752,580,-404,1225,-861,1364,557
-934,-402,1801,673,680,-1089,1241,290,1166,826,98,-1168
1494,711,1211,100,888,1185,81,1377,359,1728,89,939
-514,1588,1561,1845,318,1470,1916,647,632,1595,1951,1697
332,1929,259,1966,988,1931,64,2219,497,-1140,-656,-784
1469,1408,1132,-792,932,1616,1677,-228,1688,1765,256,1866
212,-182,1786,1053,229,847,1825,1505,12,1671,899,1881
1130,-919,496,1789,1326,-830,-693,-734,743,1040,999,-113
1708,1817,22,-214,1588,1337,305,562,4,1885,1849,1869
1955,399,866,1816,149,1772,1438,981,1698,1072,332,1925
885,1890,1505,529,88,1902,386,1914,364,1940,1267,1649
-591,742,-926,18,-794,213,-1,-285,1021,147,-323,-984
-797,-611,-273,-913,222,1938,1113,1851,1131,1844,246,1847
77,-1108,-903,175,-793,1341,1030,-943,748,1178,-656,1398
-504,1602,807,-452,349,-1135,1950,1770,1431,-248,154,1902
1274,-28,-845,-618,296,1915,1703,1371,1400,1770,1788,1600
-584,1343,1793,1233,646,237,596,-1123,1953,1111,1782,737
1284,1528,527,1951,-407,1653,-463,-880,601,1190,612,1808
-1090,963,1764,-77,-1180,619,337,1897,-570,1625,-177,1795
787,1756,918,271,227,1842,1122,1773,1173,222,694,559
41,1224,1592,84,1996,1520,1407,1701,1028,1379,1614,1148
-1020,-291,780,1707,1451,1373,-1136,61,297,-1166,-1073,786
458,761,1890,1530,816,1645,184,99,1093,-759,137,-1088
1000,-1028,-970,946,753,1138,-831,47,1996,1982,-990,752
-507,-897,1533,1515,1265,1847,1230,-588,785,1830,1282,-853
1955,1365,977,1830,1801,20,1413,1415,-979,-390,949,-39
278,-229,805,1698,726,1244,245,566,1883,977,1370,1460
1038,252,743,1303,1758,629,190,1518,963,554,1748,1921
300,1035,1538,1965,-466,782,911,1024,442,1561,417,1983
1042,2426,-1182,444,1570,2201,1611,2014,535,1941,343,2398
260,1902,544,1895,1499,380,948,1817,1425,-600,1987,1171
325,312,198,1953,-1144,600,1928,1877,575,230,1657,1302
999,223,1013,184,1535,1486,1462,1535,585,737,1379,1478
-76,1826,249,1738,2099,1465,1728,1479,1002,2296,-461,-922
1019,179,369,337,253,1342,65,1940,1654,397,932,923
-7,1409,1848,-25,1621,1677,1650,-87,1665,1212,630,484
-778,-700,1775,-127,103,14,1840,175,1396,-380,716,1792
167,111,786,1179,1136,82,792,1833,934,1397,1674,1075
662,2065,1063,1939,996,1199,1195,1949,-192,-1051,1466,1668
1911,1695,1878,1089,1315,2126,-1112,663,683,-1093,709,2036
1494,1506,1826,265,-605,1500,-126,1786,-627,-786,370,2073
1760,725,817,1986,1777,1381,-843,1256,1253,-852,1083,1112
1918,1560,-300,591,1055,-993,1209,2150,1791,1718,1978,1249
-1087,-60,-832,1284,1616,1382,1763,815,-232,-593,1045,1746
1945,1422,416,1154,1727,-85,1770,815,-466,962,1886,1556
762,209,1077,780,1786,1997,21,70,1842,99,-59,413
1855,-83,1440,-729,-727,-469,1409,1474,1985,1187,-769,781
1629,1949,361,-963,532,-857,1455,2084,1819,962,1068,2281
865,1932,1706,-104,1448,-104,1531,2002,865,1330,2037,838
868,1835,1963,184,109,1986,1988,114,-1160,408,1005,1749
1124,1331,698,1170,153,1962,1272,-76,765,1820,1242,407
-556,-862,1930,1632,733,-1091,1894,909,1173,-516,339,1859
1300,392,1447,962,868,1154,148,806,145,1335,1817,734
160,1921,369,1739,-1106,-162,1039,-986,1897,209,545,1993
118,199,1578,1814,1221,986,359,868,1673,671,147,315
36,371,1828,537,1419,1779,802,546,667,-382,18,1849
587,-1141,1862,549,1413,1379,739,1791,-972,-236,817,-1094
-1,-1104,5,-1161,1035,1733,1690,1062,1798,1340,546,1991
176,1860,940,1878,1378,1922,911,-490,1942,219,75,-1055
270,1301,947,1007,715,282,1817,1529,-107,235,1834,1067
1396,1306,1547,1981,1282,2376,1725,2111,1914,1933,1051,2384
1911,714,1365,1283,1207,284,383,614,65,1833,1575,1836
617,1728,374,-1164,1557,993,1085,-421,1587,1391,952,-961
942,1597,1668,-58,606,1889,-782,699,1146,533,376,1060
1393,63,1849,1506,-896,1172,-549,-812,697,1789,1692,1100
460,-1111,1290,1785,-307,1469,1977,1320,1545,696,1252,-861
1832,1433,648,1098,1785,963,-140,933,1957,858,172,751
571,1753,1712,1803,1483,-462,-1032,933,931,-1088,1559,1553
493,1846,1639,1136,612,-1128,638,1893,1828,1665,539,-764
-1149,120,1624,1814,-1090,364,884,1882,1377,636,-618,-739
851,-1058,-567,70,-483,1538,1636,-448,2396,1817,905,-913
317,2316,-734,-669,658,-1138,-840,-325,255,2133,1227,-878
1177,848,1405,478,-487,1582,350,1990,287,228,116,1122
67,348,614,1602,1117,1497,1867,702,1168,1650,301,1302
679,1530,-968,978,1384,-726,1917,1823,1664,1695,480,2036
1745,1106,211,1835,1844,147,393,889,1386,-752,1383,1489
919,1931,847,-432,1875,1645,1135,1453,-385,56,1427,1599
578,-1195,1443,1818,1347,2052,220,2346,1040,2112,1475,2011
842,1859,1654,1399,1908,875,1258,1703,193,1952,283,1975
1990,1618,979,-1032,1481,1930,1447,-95,104,1852,111,701
1246,1574,1570,1920,-160,-185,-686,-62,917,-235,826,1837
524,1045,127,-538,418,1860,1162,660,1952,1481,1279,1889
1358,1584,1522,-776,1731,2210,830,1839,1366,2097,2115,792
1444,-454,1750,-239,894,824,-36,-656,1827,1453,-41,261
625,2001,192,1741,-1103,715,-729,-656,1610,1550,213,2102
1932,1488,252,1966,1092,-297,1658,1562,777,2188,-299,-933
-131,-1038,1272,-850,258,1841,1991,1859,1691,1031,1852,453
495,-1049,-370,-749,214,1825,-787,-603,1992,1198,1779,1798
2028,223,965,1837,-535,-894,-1196,604,736,1953,881,1932
1022,575,37,1662,-1046,538,332,1906,148,-886,-1037,714
1054,1985,1700,900,-984,-279,48,1798,640,2057,1703,1110
1069,-972,1405,1659,1220,1568,-1121,182,-137,-1037,1722,1248
1910,1432,1101,-971,1091,1696,1040,1857,1540,-637,519,1843
1383,486,942,1584,1545,-723,1225,1658,671,844,1084,1699
-603,577,237,1304,1918,76,735,844,1896,1238,1240,1515
1861,789,1504,1251,666,370,1815,1269,-68,1131,151,1918
1575,-415,1648,-688,1812,1493,1838,1932,9,-1156,1826,1416
1847,1749,704,-929,215,1675,761,2293,822,2679,1838,2449
1389,1289,-353,735,132,1173,1604,366,-371,1282,1766,1447
487,-1123,852,1963,1003,1487,1916,-52,1833,1795,619,1921
575,-1130,1734,-271,1304,-821,762,1794,216,1824,499,729
985,1408,1670,1646,1439,436,1856,1211,1047,980,306,-27
905,1012,607,1164,403,228,698,1561,1068,413,1388,692
155,1231,1429,1998,-224,179,119,1843,164,65,-133,-20
1688,-280,-125,1755,760,1791,1611,1058,1649,1937,1401,1440
1290,1692,1610,1722,1511,1564,2028,1108,1085,1901,422,2048
732,2126,1718,1889,-254,-1014,973,-1031,-81,1771,823,2123
831,191,-487,1598,797,1713,1491,1343,-565,-823,1108,831
1198,-893,1214,1598,1970,886,1680,674,1560,-426,1005,1953
-1037,-212,1417,1026,-754,-519,-981,412,1695,1370,-398,-925
490,1937,1738,1419,78,-1113,649,-1113,1935,854,621,1799
-1019,-261,678,1638,824,1941,961,-1050,1738,1379,1247,1904
300,1873,688,1835,745,776,-755,-681,1025,1778,-236,-448
2072,1639,548,247,1864,2043,-100,1,1746,2372,1356,1925
468,581,638,214,914,1099,1728,983,785,1783,519,1335
348,1460,944,1713,1938,1546,1287,-271,35,-531,1916,45
222,1846,1406,1866,1597,335,964,92,1808,293,552,896
1040,610,802,1890,1949,191,1760,1181,1912,895,1750,579
1554,-556,556,-1041,1258,-681,544,-665,1982,1037,480,1778
1769,633,236,-611,-84,-324,1182,1446,1144,-196,388,1835
1442,1390,457,1788,381,-257,698,900,644,966,1678,118
368,1855,948,248,1207,1251,399,1302,68,1439,1484,-415
1220,1588,654,152,228,-328,1846,1780,1770,-237,-228,-974
1801,1427,1261,1993,610,1783,815,-1071,264,38,1941,935
1634,-460,739,2149,1759,-254,-1218,307,397,2033,690,2003
1123,1956,1423,1125,495,1859,647,814,-16,331,1199,-893
-1063,796,-422,-914,297,1484,1675,1010,562,1188,-926,-286
1337,349,1781,1174,-865,251,374,1844,828,1886,-540,-847
1268,1974,1963,1723,1477,-569,698,229,-428,390,1764,217
-675,-637,597,2001,1508,1434,1071,1233,930,1476,1681,1506
1151,1947,205,1832,1843,83,586,1419,1877,939,1735,-222
1972,1006,1568,1492,842,1938,264,-1186,1990,1532,1363,1621
-1137,-84,1866,1563,1688,1390,839,1759,386,-1149,1904,1288
1302,1754,27,-906,939,2019,1855,1625,944,78,2046,833
973,1740,-568,462,-139,1823,1786,1034,803,1510,719,1831
1693,1207,1856,1714,161,-1147,227,1837,1964,1210,1255,1619
49,1878,1748,1309,374,266,1541,970,1288,-808,1147,1804
537,1594,-130,1320,829,406,1720,978,428,-993,1667,-388
898,-831,228,629,611,1731,1591,1171,-1037,443,1447,1865
1939,1045,1372,1614,280,1817,167,610,663,443,993,1862
1501,1296,578,1819,158,449,1239,-838,200,1821,660,-674
-756,1448,-933,-503,1024,2001,1350,776,625,2090,679,2007
283,-1006,1068,-864,1099,-906,1642,1818,27,1619,-405,-761
212,1016,1256,317,800,711,1212,491,618,1300,1607,1131
131,631,771,699,1380,1698,101,178,1911,1384,294,1671
603,1887,723,1918,1871,775,774,-1107,1939,678,1172,1742
1597,1783,1871,1151,1960,472,1879,-136,1289,1644,388,438
1470,1754,1750,-47,22,-1147,1579,1745,-450,1801,327,2097
588,1821,546,-352,922,346,-90,1436,1265,-818,1930,1811
1864,796,1241,1710,373,439,247,935,1142,1950,1383,179
-1195,650,748,2025,1360,1937,1855,1377,-813,-450,892,2036
1954,846,1921,1461,1235,-910,340,1841,1501,1517,1617,1568
570,1959,-660,-103,1637,968,1134,1922,537,-1090,-278,-977
667,-48,1755,1795,1302,1363,1027,1521,1741,-111,-1006,-370
-60,991,-40,1181,1285,1736,1557,265,1135,798,1322,1326
1283,102,-26,-907,-42,85,-31,1029,-618,31,993,-1058
780,677,1892,82,932,515,1028,1264,1268,996,135,779
1100,-220,781,199,558,279,1197,1959,387,1710,1641,-569
484,1888,1871,899,114,1874,1932,1350,-1073,826,-125,1372
861,1786,905,306,88,51,-889,1098,1062,-967,134,1941
1144,1647,1017,1127,1990,1464,1285,964,1697,-346,1529,1725
443,1925,1310,1571,842,1768,1192,-919,754,1857,364,1873
1565,-688,1356,1642,1197,1734,434,933,1702,1616,1643,1233
1334,1707,1900,495,-32,2007,1512,1742,293,2186,409,-240
1291,1932,800,-1077,1292,-2,-29,1086,206,98,398,-471
709,1871,1690,1749,-276,1945,1579,1821,1032,911,37,800
1659,1686,-212,304,516,2173,1871,1266,-123,-1062,-1028,189
-1000,-160,1944,668,264,1843,1828,1645,-1054,-216,891,1834
-694,1287,1568,1337,1261,1798,1545,-533,1858,1127,1631,1325
401,2146,1296,1844,1558,1516,1878,627,120,1976,-910,-574
-448,-856,156,1171,1187,1582,1373,-823,473,-968,1878,1986
1452,1451,1966,1104,1857,-9,1745,1655,341,1973,1025,1756
1502,-530,1554,1418,511,1733,1107,1651,1372,526,1931,699
721,-1123,1423,1568,805,-938,804,1936,-357,1620,1897,860
1763,1801,-113,-1061,750,1764,2045,831,1688,1674,1354,-740
-889,1226,784,1827,1829,77,1610,1997,17,-283,475,1881
317,1235,1805,1750,1785,-255,1909,807,1536,-600,-1006,78
